1.74047	-1.33665
1.70433	-1.53257
1.96345	-0.90699
1.33478	-0.80326
1.16931	-1.1624
1.17012	-0.37412
1.0384	-0.38108
1.16323	-0.28559
1.34917	0.10271
1.23568	0.2569
1.68904	0.3815
1.90364	0.59449
1.3988	1.11993
1.26656	1.35829
1.06138	1.77183
1.13649	1.65619
1.24412	0.62901
1.62593	0.44522
1.64578	-0.41865
1.31489	-0.62764
