1.3561,-0.1514,0.1481
1.2948,1.3239,0.2159
1.2348,0.3682,0.1970
0.8799,1.4613,0.1861
1.4570,0.3641,0.1141
2.2351,-0.8405,0.1749
1.2071,0.6522,0.1936
2.1368,0.6395,0.2243
1.7494,0.2810,0.1322
1.4377,0.6005,0.2423
1.2581,0.7095,0.1133
1.3599,-0.0880,0.1556
1.9365,1.8014,0.1853
1.1565,0.0426,0.2058
1.2247,1.4829,0.1241
1.9862,0.7848,0.1015
0.8432,0.6261,0.2308
0.7818,1.2007,0.2153
