1.82291	-1.20786
0.89744	-2.22453
1.05802	-1.37124
1.13483	-0.9547
2.16132	-0.78408
1.56857	-0.7198
1.34892	-0.43081
1.6858	-0.338
0.72844	0.14572
1.14331	0.29848
1.12165	0.83747
1.22352	0.5768
1.53601	1.12008
1.11575	1.64849
1.35823	1.00994
1.369	1.65839
1.372	0.36566
1.25149	0.59145
1.58935	-0.57559
1.11495	-0.81236
